id,name,phone,review_count,avg_rating,categories,longitude,latitude,address1,address2,zip,city,state
dempseys-pub-new-york,Dempsey's Pub,2123880662,141,3.5,Pubs,,,61 2nd Ave,,10003,New York,NY
winchesters-queens-village,Winchester's,7184648230,3,3.5,Pubs,,,23312 Hillside Ave,,11427,Queens Village,NY
cafe-cardini-new-hyde-park,Cafe Cardini,7183432728,14,4,Italian,,,27120 Union Tpke,,11040,New Hyde Park,NY
t-bone-diner-forest-hills,T Bone Diner,7182617744,93,2.5,"Diners, American (Traditional)",,,10748 Queens Blvd,,11375,Forest Hills,NY
sunrise-diner-flushing,Sunrise Diner,7188864855,1,2,Diners,,,4504 Parsons Blvd,,11355,Flushing,NY
my-three-sons-coffee-shop-brooklyn,My Three Sons Coffee Shop,7188361579,8,4,Coffee & Tea,,,7121 Fort Hamilton Pkwy,,11228,Brooklyn,NY
chicken-delicious-brooklyn,Chicken Delicious,7189988878,31,3.5,"American (Traditional), Chicken Wings",,,286 Kings Hwy,,11223,Brooklyn,NY
felix-new-york,Felix,2124310021,202,3,French,,,340 W Broadway,,10013,New York,NY
mikes-donuts-brooklyn,Mike's Donuts,7187456980,49,4.5,Donuts,,,6822 5th Ave,,11220,Brooklyn,NY
le-petit-cafe-new-york,Le Petit Cafe,2122199723,116,2,"Coffee & Tea, Restaurants",,,156 Spring St,,10012,New York,NY
broadway-station-astoria,Broadway Station,7185455869,83,3,"Bars, American (Traditional)",,,30-09 Broadway,,11106,Astoria,NY
white-castle-bronx-2,White Castle,7187927659,14,3,Fast Food,,,2900 E Tremont Ave,,10461,Bronx,NY
mcdonald-avenue-diner-brooklyn,McDonald Avenue Diner,7189518475,1,3,"American (New), Wine Bars",,,1111 McDonald Ave,,11230,Brooklyn,NY
mezcals-d-os-restaurant-brooklyn,Mezcal's D'os Restaurant,7187487007,62,3,Mexican,,,7508 3rd Ave,,11209,Brooklyn,NY
sugar-bun-bake-shop-howard-beach,Sugar Bun Bake Shop,7188439233,30,3.5,"Bakeries, Donuts",,,15622 Crossbay Boulevard,,11414,Howard Beach,NY
country-donuts-and-bagels-staten-island,Country Donuts & Bagels,7189677111,8,3,"Bagels, Donuts",,,3235 Richmond Ave,,10312,Staten Island,NY
franks-luncheonette-brooklyn,Frank's Luncheonette,7188755449,4,4.5,American (Traditional),,,365 Smith St,,11231,Brooklyn,NY
elmhurst-famous-pizza-elmhurst,Elmhurst Famous Pizza,7182713000,39,3.5,Pizza,,,8307 Broadway,,11373,Elmhurst,NY
camilles-restaurants-new-york,Camilles Restaurants,2127492428,23,2,Italian,,,1135 Amsterdam Ave,,10025,New York,NY
olympic-flame-diner-new-york,Olympic Flame Diner,2125815259,71,3,Diners,,,200 W 60th St,,10023,New York,NY
indigo-indian-bistro-new-york-2,Indigo Indian Bistro,2124211919,117,3.5,"Indian, Food Delivery Services",,,357 East 50th Street,,10022,New York,NY
caruso-pizzeria-and-restaurant-brooklyn,Caruso Pizzeria &  Restaurant,7187972300,32,3,Pizza,,,150 Smith St,,11201,Brooklyn,NY
java-indonesian-restaurant-brooklyn,Java Indonesian Restaurant,7188324583,84,3.5,"Indonesian, Halal",,,455 7th Ave,,11215,Brooklyn,NY
tequilla-sunrise-bayside,Tequilla Sunrise,7186310377,7,2.5,"Mexican, Bars",,,3437 Bell Blvd,,11361,Bayside,NY
les-halles-new-york-2,Les Halles,2126794111,1420,3.5,"French, Steakhouses, Breakfast & Brunch",,,411 Park Ave S,,10016,New York,NY
pizza-nosh-brooklyn,Pizza Nosh,7182533200,4,4.5,"Pizza, Kosher",,,2807 Nostrand Ave,,11229,Brooklyn,NY
caridad-restaurant-new-york-5,Caridad Restaurant,2128624053,41,3,Latin American,,,3533 Broadway,,10031,New York,NY
white-castle-ozone-park,White Castle,7186416870,5,3,Fast Food,,,9808 Rockaway Blvd,,11417,Ozone Park,NY
mos-caribbean-bar-and-grill-new-york,Mo's Caribbean Bar & Grill,2126500561,27,2.5,"Bars, Caribbean, Tex-Mex",,,1454 2nd Ave,,10021,New York,NY
rosas-pizza-middle-village,Rosa's Pizza,7188944707,28,3,"Pizza, Italian",,,7559 Metropolitan Ave,,11379,Middle Village,NY
mcdonalds-little-neck,McDonald's,7182297701,7,1.5,"Fast Food, Burgers",,,25001 Northern Blvd,,11362,Little Neck,NY
golden-pizza-bronx,Golden Pizza,7186658328,8,4,Pizza,,,504 E 138th Street,,10454,Bronx,NY
mcdonalds-staten-island-5,McDonald's,7184943400,4,3.5,"Burgers, Fast Food",,,1660 Richmond Ave,,10314,Staten Island,NY
jules-bistro-new-york,Jules Bistro,2124775560,312,4,"French, Bars",,,65 Saint Marks Pl,,10003,New York,NY
il-violino-new-york,Il Violino,2128732500,113,3.5,Italian,,,180 Columbus Ave,,10023,New York,NY
french-roast-new-york-5,French Roast,2125332233,293,3.5,French,,,78 W 11th St,,10011,New York,NY
smilers-gourmet-salad-and-deli-new-york,Smiler's Gourmet Salad And Deli,2126441090,1,3,"Salad, Delis",,,532 Madison Ave,,10022,New York,NY
chick-n-ribs-bronx,Chick N Ribs,7184092441,17,4,"Soul Food, Barbeque, American (Traditional)",,,780 Morris Park Ave,,10462,Bronx,NY
two-boots-bleecker-new-york-2,Two Boots Bleecker,2127771033,185,3.5,Pizza,,,74 Bleecker St,,10012,New York,NY
mendys-new-york,Mendy's,2125761010,46,2.5,Delis,,,61 E 34th St,,10016,New York,NY
europa-cafe-new-york-8,Europa Cafe,2129774030,90,3,"Sandwiches, Caterers, Desserts",,,205 W 57th St,,10019,New York,NY
harrys-burritos-new-york-2,Harry's Burritos,2125809494,288,2.5,Mexican,,,241 Columbus Ave,,10023,New York,NY
carmines-new-york,Carmine's,2122213800,1404,4,Italian,,,200 W 44th St,,10036,New York,NY
brownies-new-york,Brownies,2124208392,2,3,"Restaurants, Bars",,,169 Ave A,,10009,New York,NY
gennaros-restaurant-and-pizzeria-staten-island,Gennaro's Restaurant & Pizzeria,7189792382,49,3,"Pizza, Italian",,,413 New Dorp Ln,,10306,Staten Island,NY
delmonico-gourmet-food-mkt-grand-central-new-york,Delmonico Gourmet Food Mkt Grand Central,2126610150,1,5,Specialty Food,,,150 E 42nd St,,10017,New York,NY
langans-bar-and-restaurant-new-york,Langan's Bar & Restaurant,2128695482,94,3,"Bars, Irish",,,150 W 47th St,,10036,New York,NY
da-nico-ristorante-new-york,Da Nico Ristorante,2123431212,288,3.5,Italian,,,164 Mulberry St,,10013,New York,NY
arharn-thai-restaurant-astoria,Arharn Thai Restaurant,7187285563,105,4,Thai,,,3205 36th Ave,,11106,Astoria,NY
la-dinastia-ii-new-york,La Dinastia II,2129286605,23,3.5,"Chinese, Cuban",,,4059 Broadway,,10032,New York,NY
cafe-loup-new-york,Cafe Loup,2122554746,107,4,French,,,105 W 13th St,,10011,New York,NY
caffe-roma-pastry-new-york,Caffe Roma Pastry,2122268413,142,3.5,Bakeries,,,385 Broome St,,10013,New York,NY
christinas-brooklyn,Christina's,7183834382,79,4,Polish,,,853 Manhattan Ave,,11222,Brooklyn,NY
pollos-a-la-brasa-mario-jackson-heights,Pollos A La Brasa Mario,7186395555,82,3.5,"Spanish, Latin American",,,8101 Roosevelt Ave,,11372,Jackson Heights,NY
ess-a-bagel-new-york,Ess-A-Bagel,2129801010,1225,4,"Bakeries, Bagels, Delis",,,831 3rd Ave,,10022,New York,NY
the-auction-house-new-york,The Auction House,2124274458,263,4,Lounges,,,300 E 89th St,,10128,New York,NY
royal-kings-pizza-brooklyn,Royal Kings Pizza,7184923846,18,4,Pizza,,,5211 5th Ave,,11220,Brooklyn,NY
corner-cafe-and-bakery-new-york-3,Corner Cafe and Bakery,2128608060,104,3.5,Bakeries,,,1645 3rd Ave,,10128,New York,NY
mister-phils-pizza-brooklyn,Mister Phil's Pizza,7182344106,11,3.5,Pizza,,,7212 New Utrecht Ave,,11228,Brooklyn,NY
teedees-tavern-queens,Teedee's Tavern,7188218229,1,5,Pubs,,,6431 Cooper Avenue,,11385,Queens,NY
metro-diner-new-york,Metro Diner,2128660800,170,3.5,Diners,,,2641 Broadway,,10025,New York,NY
irish-eyes-new-york,Irish Eyes,2125679072,7,2.5,Dive Bars,,,5008 Broadway,Ste 213,10034,New York,NY
pugsley-pizza-bronx,Pugsley Pizza,7183650327,45,4,"Pizza, Italian",,,590 E 191st St,,10458,Bronx,NY
montebello-ristorante-italiano-new-york,Montebello Ristorante Italiano,2127531447,48,3,"Italian, Bars",,,120 E 56th St,,10022,New York,NY
new-wave-cafe-new-york,New Wave Cafe,2128737448,42,3.5,"Diners, Cafes",,,2210 Broadway,,10024,New York,NY
evergreen-diner-new-york-2,Evergreen Diner,2129217676,92,3.5,"Diners, Coffee & Tea",,,145 W 47th St,,10036,New York,NY
mediterraneo-new-york,Mediterraneo,2127347407,123,2.5,Italian,,,1260 2nd Ave,,10065,New York,NY
popeyes-famous-fried-chicken-queens-village,Popeye's Famous Fried Chicken,7184659510,6,3,"Chicken Wings, Fast Food",,,21820 Jamaica Ave,,11428,Queens Village,NY
paradise-alley-flushing,Paradise Alley,7184606941,19,4,Bars,,,41-09 150th St,,11355,Flushing,NY
flannerys-bar-new-york,Flannery's Bar,2122292122,71,3,Irish Pub,,,205 W 14th St,,10011,New York,NY
manhattan-espresso-cafe-new-york,Manhattan Espresso Cafe,2128323010,57,4,"Coffee & Tea, Creperies",,,146 E 49th St,,10017,New York,NY
angelos-pizzeria-staten-island,Angelo's Pizzeria,7183564233,4,5,Pizza,,,6 Sneden Ave,,10312,Staten Island,NY
excelsior-grand-staten-island,Excelsior Grand,7189874800,4,3,Caterers,,,2380 Hylan Blvd,,10306,Staten Island,NY
lexicon-new-york,Lexicon,2125057400,33,2,"Dance Clubs, Venues & Event Spaces",,,226 E 54th St,,10022,New York,NY
devon-and-blakely-new-york-5,Devon & Blakely,2126844321,40,3,"Sandwiches, Italian",,,461 5th Ave,,10017,New York,NY
toledo-restaurant-new-york,Toledo Restaurant,2126965036,16,4,"Spanish, Basque",,,6 E 36th St,,10016,New York,NY
kelley-and-ping-new-york-4,Kelley & Ping,2122281212,155,3,Asian Fusion,,,127 Greene St,,10012,New York,NY
souen-new-york-3,Souen,2126277150,282,3.5,"Vegetarian, Asian Fusion, Japanese",,,28 E 13th St,,10003,New York,NY
bagel-bobs-new-york,Bagel Bob's,2125332627,75,3.5,Bagels,,,51 University Pl,,10003,New York,NY
bravo-pizza-new-york,Bravo Pizza,2122684499,49,2.5,"Pizza, Kosher",,,1367 Broadway,,10018,New York,NY
white-castle-bronx-6,White Castle,7185422101,1,2,Fast Food,,,931 Westchester Ave,,10459,Bronx,NY
caffe-grazie-new-york-4,Caffe Grazie,2127174407,68,3.5,Italian,,,26 E 84th St,,10028,New York,NY
sugarhill-supperclub-brooklyn,Sugarhill Supperclub,7187971727,19,3,"Soul Food, Nightlife, American (Traditional)",,,615 Dekalb Ave,,11216,Brooklyn,NY
hapisgah-flushing,Hapisgah,7183804449,41,3.5,"Kosher, Steakhouses",,,14725 Union Tpke,,11367,Flushing,NY
arirang-brooklyn,Arirang,7182389880,1,3,Restaurants,,,,,11220,Brooklyn,NY
salisbury-hotel-new-york,Salisbury Hotel,2122461300,49,3.5,Hotels,,,123 W 57th St,Frnt 1,10019,New York,NY
la-lunchonette-new-york,La Lunchonette,2126750342,61,4,French,,,130 10th Ave At 18th St,,10011,New York,NY
mustang-sallys-saloon-new-york,Mustang Sally's Saloon,2126953806,108,3,"American (Traditional), Irish, Bars",,,324 7th Ave,,10001,New York,NY
bens-bayside,Ben's,7182292367,63,3,"Delis, Kosher",,,211-37 26th Ave,,11360,Bayside,NY
lucia-pizza-flushing,Lucia Pizza,7184451313,210,4.5,Pizza,,,136-55 Roosevelt Ave,,11354,Flushing,NY
le-colonial-new-york,Le Colonial,2127520808,150,3.5,"Vietnamese, Lounges",,,149 E 57th St,,10022,New York,NY
manhattan-diner-new-york-3,Manhattan Diner,2129320068,113,3.5,Diners,,,2532 Broadway,,10025,New York,NY
sharaku-new-york-2,Sharaku,2125980403,224,3,"Japanese, Sushi Bars",,,14 Stuyvesant St,,10003,New York,NY
dominicks-bronx,Dominick's,7187332807,125,4,Italian,,,2335 Arthur Ave,,10458,Bronx,NY
le-mirage-gourmet-new-york,Le Mirage Gourmet,2123541234,23,2.5,Delis,,,20 W 43rd St,,10036,New York,NY
la-villa-pizzeria-and-restaurant-brooklyn,La Villa Pizzeria & Restaurant,7182518030,115,3.5,Pizza,,,6610 Ave U,,11234,Brooklyn,NY
jentana-pizza-restaurant-brooklyn,Jentana Pizza Restaurant,7188714050,7,4,Pizza,,,5102 Fort Hamilton Pkwy,,11219,Brooklyn,NY
europa-brooklyn,Europa,9178261119,28,2.5,"Dance Clubs, Adult Entertainment",,,98 Meserole Ave,,11222,Brooklyn,NY
mortons-the-steakhouse-new-york-2,Morton's The Steakhouse,2129723315,225,4,"Steakhouses, American (Traditional)",,,551 5th Ave,,10017,New York,NY
mercury-lounge-new-york,Mercury Lounge,2122604700,217,3.5,Dive Bars,,,217 East Houston St.,,10002,New York,NY
white-castle-staten-island,White Castle,7189802840,14,3,Fast Food,,,2221 Hylan Blvd,,10306,Staten Island,NY
gourmet-grill-brooklyn,Gourmet Grill,7182412345,25,4,American (New),,,6334 Ave N,,11234,Brooklyn,NY
bamboo-garden-ozone-park,Bamboo Garden,7188491611,9,3.5,Chinese,,,10704 Atlantic Ave,,11416,Ozone Park,NY
virgils-real-barbecue-new-york,Virgil's Real Barbecue,2129219494,817,3.5,Barbeque,,,152 W 44th St,,10036,New York,NY
pyramid-club-new-york,Pyramid Club,2122284888,154,3.5,"Dance Clubs, Lounges, American (New)",,,101 Ave A,,10009,New York,NY
toad-hall-new-york,Toad Hall,2124318145,51,3.5,"Pubs, American (New)",,,57 Grand St,,10013,New York,NY
olympia-sportsbar-astoria,Olympia Sportsbar,7182784460,18,3,"Pool Halls, Lounges",,,2344 Steinway St,,11105,Astoria,NY
zaros-bakery-bronx,Zaro's Bakery,7188229181,12,3,"Bakeries, Cafes",,,29 Hugh J Grant Cir,,10462,Bronx,NY
landmark-coffee-shop-new-york,Landmark Coffee Shop,2123340040,73,3,"Coffee & Tea, Breakfast & Brunch",,,158 Grand St,,10013,New York,NY
ben-ash-delicatessen-new-york,Ben Ash Delicatessen,2122651818,309,1.5,Delis,,,857 7th Ave,,10019,New York,NY
pax-wholesome-foods-new-york-17,Pax Wholesome Foods,2126441189,1,5,"Food, Caterers",,,485 Madison Ave,,10022,New York,NY
mikes-pizza-new-york,Mike's Pizza,2125325196,44,3.5,Pizza,,,415 2nd Ave,,10010,New York,NY
la-locanda-brooklyn,La Locanda,7183497800,44,4,Italian,,,432 Graham Ave,,11211,Brooklyn,NY
cj-sullivans-american-grill-bayside,CJ Sullivan's American Grill,7182240060,41,3.5,"American (Traditional), Bars",,,21310 41st Ave,,11361,Bayside,NY
la-gioconda-new-york,La Gioconda,2123713536,42,3.5,Italian,,,226 E 53rd St,Ste 2B,10022,New York,NY
burger-king-little-neck,Burger King,7182295701,11,3,Burgers,,,24202 61st Ave,,11362,Little Neck,NY
home-deli-and-catering-glendale,Home Deli and Catering,7186284005,6,4.5,Pizza,,,7135 73rd Pl,,11385,Glendale,NY
nicks-pizza-forest-hills-forest-hills,Nick's Pizza - Forest Hills,7182631126,465,4,Pizza,,,10826 Ascan Ave,,11375,Forest Hills,NY
dunkin-donuts-bedford-stuyvesant-2,Dunkin' Donuts,7186367823,1,1,"Donuts, Coffee & Tea",,,1309 Fulton St,,11216,Bedford-Stuyvesant,NY
phoenix-garden-restaurant-new-york,Phoenix Garden Restaurant,2129836666,138,3.5,"Cantonese, Seafood",,,242 E 40th St,,10016,New York,NY
trattoria-romana-staten-island-2,Trattoria Romana,7189803113,66,4,Italian,,,1476 Hylan Blvd,,10305,Staten Island,NY
perrys-restaurant-brooklyn,Perry's Restaurant,7189349800,35,3,"Seafood, Diners",,,3482 Nostrand Ave,,11229,Brooklyn,NY
san-martin-restaurant-new-york-2,San Martin Restaurant,2128320888,39,3,Italian,,,143 E 49th St,,10017,New York,NY
tom-and-jerrys-new-york,Tom & Jerry's,2122605045,182,4,Bars,,,288 Elizabeth St,,10012,New York,NY
starbucks-manhattan-151,Starbucks,2124727972,4,3.5,Coffee & Tea,,,1559 2nd Ave,,10028,Manhattan,NY
la-dinastia-new-york,La Dinastia,2123623801,60,3.5,Asian Fusion,,,145 W 72nd St,,10023,New York,NY
dyckman-bar-new-york,Dyckman Bar,6463603018,39,3.5,Lounges,,,221 Dyckman St,,10034,New York,NY
josephs-restaurant-new-york-81,Joseph's Restaurant,2127471300,27,3.5,Italian,,,3 Hanover Sq,,10004,New York,NY
world-cup-cafe-new-york,World Cup Cafe,2127176888,53,4,"Bakeries, Coffee & Tea",,,956 Lexington Ave,,10021,New York,NY
blockheads-new-york,Blockheads,2122133332,427,3.5,Mexican,,,499 3rd Ave,,10016,New York,NY
la-lechonera-criolla-bronx,La Lechonera Criolla,7182940400,7,4,Latin American,,,1709 Webster Ave,,10457,Bronx,NY
master-wok-kings-plaza-brooklyn,Master Wok Kings Plaza,7182586943,1,1,Restaurants,,,5100 Kings Plz,,11234,Brooklyn,NY
doc-hollidays-new-york,Doc Holliday's,2129790312,177,3.5,"Bars, American (New)",,,141 Ave A,,10009,New York,NY
elmhurst-famous-pizza-of-jackson-heights-jackson-heights,Elmhurst Famous Pizza of Jackson Heights,7182055000,43,3,Pizza,,,7512 37th Ave,,11372,Jackson Heights,NY
hansons-diner-brooklyn,Hanson's Diner,7186380967,8,3,"Burgers, Fast Food, Sandwiches",,,13 Hanson Pl,,11217,Brooklyn,NY
starbucks-new-york-326,Starbucks,2125178476,37,3.5,Coffee & Tea,,,1117 Lexington Ave,Ste 4,10075,New York,NY
ricks-cabaret-new-york-2,Rick's Cabaret,2123720850,66,4,Adult Entertainment,,,50 West 33rd Street,,10001,New York,NY
enzos-bronx,Enzo's,7187334455,64,3.5,Italian,,,2339 Arthur Ave,,10458,Bronx,NY
knapp-pizza-ii-brooklyn,Knapp Pizza II,7183760174,52,3.5,"Pizza, Italian",,,261 Ave X,,11223,Brooklyn,NY
choy-le-restaurant-brooklyn,Choy Le Restaurant,7183765706,7,4,Chinese,,,425 Avenue U,,11223,Brooklyn,NY
mumbles-restaurant-new-york,Mumbles Restaurant,2124776066,118,3,American (New),,,179 3rd Ave,,10003,New York,NY
hennys-restaurant-and-bar-staten-island,Henny's Restaurant & Bar,7187618379,10,1.5,Steakhouses,,,2187 Richmond Ave,,10314,Staten Island,NY
lucho-barrios-restaurant-bronx,Lucho Barrios Restaurant,7182923942,11,3.5,Latin American,,,516 Courtlandt Ave,,10451,Bronx,NY
fresco-by-scotto-new-york,Fresco by Scotto,2129353434,114,3.5,Italian,,,34 E 52nd St,,10022,New York,NY
the-candle-cafe-new-york-3,The Candle Cafe,2124720970,517,4,Vegan,,,1307 3rd Ave,,10021,New York,NY
9th-avenue-saloon-new-york,9th Avenue Saloon,2123071503,37,4,Gay Bars,,,656 9th Ave,,10036,New York,NY
europa-cafe-new-york-9,Europa Cafe,2125757272,54,3,"Sandwiches, Caterers",,,1177 6th Ave,,10036,New York,NY
sale-and-pepe-new-york-2,Sale & Pepe,2129687700,9,4,"Sandwiches, Caterers",,,1 Exchange Plz,,10006,New York,NY
starbucks-new-york-351,Starbucks,2124727784,25,3,Coffee & Tea,,,1445 1st Ave,,10021,New York,NY
mugs-ale-house-brooklyn,Mugs Ale House,7184868232,145,3.5,"Pubs, American (Traditional)",,,125 Bedford Ave,,11211,Brooklyn,NY
gigino-trattoria-new-york,Gigino Trattoria,2124311112,135,3.5,Italian,,,323 Greenwich St,,10013,New York,NY
el-rey-restaurant-astoria,El Rey Restaurant,7185452292,51,4,"Mexican, Fast Food",,,2521 Astoria Blvd,,11102,Astoria,NY
singas-famous-pizza-elmhurst-2,Singas Famous Pizza,7186513190,92,4,Pizza,,,8286 Broadway,,11373,Elmhurst,NY
pomodoro-rosso-new-york,Pomodoro Rosso,2127213009,145,3.5,Italian,,,229 Columbus Ave,,10023,New York,NY
arte-restaurant-new-york-2,Arte Restaurant,2124730077,43,4,Italian,,,21 E 9th St,,10003,New York,NY
acappella-new-york,Acappella,2122400163,91,4,Italian,,,1 Hudson St,,10013,New York,NY
john-and-tonys-trattoria-caffe-new-york,John & Tony's Trattoria Caffe,2123714965,47,3.5,Pizza,,,1097 1st Ave,,10021,New York,NY
la-barca-restaurant-new-york,La Barca Restaurant,2129281090,4,5,"Caribbean, Latin American",,,3892 Broadway,,10032,New York,NY
pizza-chef-whitestone-2,Pizza Chef,7187461255,39,3,Pizza,,,15381 Cross Island Pkwy,,11357,Whitestone,NY
olive-garden-new-york-3,Olive Garden,2123333254,21,3.5,Italian,,,2 Times Sq,,10036,New York,NY
foleys-ny-new-york,Foley's NY,2122900080,137,3.5,"American (Traditional), Pubs",,,18 W 33rd St,,10001,New York,NY
iguanas-mexican-grill-and-cantina-fresh-meadows,Iguanas Mexican Grill,7189695447,96,2.5,"Mexican, Spanish, Sports Bars",,,17911 Union Tpke,,11366,Fresh Meadows,NY
sardis-new-york,Sardi's,2122218440,216,3.5,American (Traditional),,,234 W 44th St,,10036,New York,NY
pick-a-bagel-new-york-4,Pick a Bagel,2126861414,150,3,"Bagels, Breakfast & Brunch, Sandwiches",,,297 3rd Ave,,10010,New York,NY
judge-roy-bean-public-house-new-york,Judge Roy Bean Public House,2122628300,43,3.5,"Pubs, Sports Bars, Gastropubs",,,38 W 56th St,,10019,New York,NY
pio-pio-rego-park,Pio Pio,7184580606,109,4,"Peruvian, Latin American",,,6230 Woodhaven Blvd,,11374,Rego Park,NY
mikes-coffee-shop-brooklyn,Mike's Coffee Shop,7188571462,116,4,"Diners, Coffee & Tea",,,328 Dekalb Ave,,11205,Brooklyn,NY
flagship-diner-briarwood-3,Flagship Diner,7185236020,79,2.5,American (New),,,13830 Queens Blvd,,11435,Briarwood,NY
la-linea-new-york,La Linea,2127771571,124,3.5,Lounges,,,15 1st Ave,Ste 1,10003,New York,NY
42nd-green-tree-food-new-york,42nd Green Tree Food,2128680772,1,3,Restaurants,,,42 8th Ave,,10014,New York,NY
bagels-n-cream-jamaica,Bagels 'N' Cream,7189692640,47,3.5,Bagels,,,80-02 Surrey Pl,,11432,Jamaica,NY
noodle-pudding-brooklyn,Noodle Pudding,7186253737,306,4,Italian,,,38 Henry St,,11201,Brooklyn,NY
michaels-pastry-shop-brooklyn,Michael's Pastry Shop,7183769200,30,4,Bakeries,,,2923 Ave R,,11229,Brooklyn,NY
uncle-nicks-greek-cuisine-new-york,Uncle Nick's Greek Cuisine,2122457992,282,3.5,Greek,,,747 9th Ave,,10019,New York,NY
starbucks-new-york-352,Starbucks,2124726535,29,2.5,Coffee & Tea,,,1128 3rd Ave,,10021,New York,NY
international-restaurant-company-brooklyn,International Restaurant Company,7184382009,24,3.5,Latin American,,,4408 5th Ave,,11220,Brooklyn,NY
novita-restaurant-new-york,Novita Restaurant,2126772222,190,4,Italian,,,102 E 22nd St,,10010,New York,NY
hangawi-new-york,Hangawi,2122130077,582,4,"Vegetarian, Korean, Vegan",,,12 E 32nd St,,10016,New York,NY
the-hangar-bar-new-york,The Hangar Bar,2126272044,19,3.5,"Gay Bars, Wine Bars, Lounges",,,115 Christopher St,,10014,New York,NY
dominos-pizza-new-york-12,Domino's Pizza,2125668888,14,2,"Pizza, Chicken Wings, Sandwiches",,,181 Church St,,10007,New York,NY
pieces-new-york-2,Pieces,2129299291,78,3.5,"Gay Bars, Lounges, Karaoke",,,8 Christopher Street,,10014,New York,NY
lennys-pizza-brooklyn,Lenny's Pizza,7189461292,70,3.5,Pizza,,,1969 86th St,,11214,Brooklyn,NY
white-castle-manhattan,White Castle,2126663556,3,1.5,Fast Food,,,2090 Adam Clayton Powell Jr. Blvd,,10027,Manhattan,NY
tai-pan-bakery-new-york,Tai Pan Bakery,2127322222,355,3.5,Bakeries,,,194 Canal St,,10013,New York,NY
rolen-bagels-bronx,Rolen Bagels,7186015357,10,3.5,Bagels,,,3601 Riverdale Ave,,10463,Bronx,NY
villa-monte-pizzeria-staten-island,Villa Monte Pizzeria,7189847100,26,2.5,Pizza,,,240D Arden Ave,,10312,Staten Island,NY
doyles-corner-astoria,Doyle's Corner,7186062777,38,4,"Pubs, Irish, American (Traditional)",,,4202 Broadway,,11103,Astoria,NY
