"id","name","phone","0","0.0","categories","0.00000000","0.00000000","address1","address2","zip","city","state"
"new-good-one-chinese-restaurant-astoria","New Good One Chinese Restaurant","7182671688","46","4.0","Chinese","-73.91641200","40.77324700","2815 24th Ave","","11102","Astoria","NY"
"plaza-deli-new-york","Plaza Deli","2129437735","37","3.5","Delis, American (New)","-74.00500335","40.70727616","127 John St","","10038","New York","NY"
"dolci-bake-shop-middle-village","Dolci Bake Shop","7188943192","8","4.5","Bakeries, Desserts","-73.87782150","40.71290440","7409 Metropolitan Ave","","11379","Middle Village","NY"
"denos-wonder-wheel-amusement-and-kiddie-park-brooklyn","Deno's Wonder Wheel Amusement & Kiddie Park","7183722592","46","4.5","Amusement Parks","-73.97966270","40.57419060","3059 W 12th Street","","11224","Brooklyn","NY"
"taqueria-tepango-brooklyn","Taqueria Tepango","7186368878","101","4.0","Mexican","-73.96163180","40.69378660","568 Myrtle Ave","","11205","Brooklyn","NY"
"cafe-gusto-new-york","Cafe Gusto","2127912700","17","3.0","Delis","-74.00555080","40.70784240","111 John St","","10038","New York","NY"
"snacky-brooklyn","Snacky","7184864848","104","4.0","Asian Fusion, Dim Sum, Korean","-73.96057900","40.71447800","187 Grand St","","11211","Brooklyn","NY"
"blind-tiger-ale-house-new-york","Blind Tiger Ale House","2124624682","621","4.0","American (Traditional), Pubs","-74.00322300","40.73192600","281 Bleecker St","","10014","New York","NY"
"el-rincon-del-sabor-new-york","El Rincon Del Sabor","2128400101","38","4.0","Latin American, Spanish","-73.98152900","40.75770600","74 W 47th St","4th Fl","10036","New York","NY"
"johnny-rockets-glendale-2","Johnny Rockets","7183813300","42","2.0","American (Traditional), Burgers, Sandwiches","-73.86913300","40.70946500","8028 Cooper Ave.","Atlas Park","11385","Glendale","NY"
"mr-chow-new-york-2","Mr Chow","2129659500","185","3.5","Chinese","-74.00861353","40.72009228","121 Hudson St","","10013","New York","NY"
"sundaes-and-cones-new-york","Sundaes And Cones","2129799398","747","4.0","Ice Cream & Frozen Yogurt","-73.98940610","40.73100460","95 E 10th St","","10003","New York","NY"
"pocha-32-new-york","Pocha 32","2122791876","733","3.5","Korean","-73.98626268","40.74752457","15 W 32nd St","2nd Fl","10001","New York","NY"
"california-pizza-kitchen-glendale-4","California Pizza Kitchen","7188949400","90","3.0","Pizza, American (Traditional)","-73.86903380","40.70736690","71-03 80th Street","Suite 7101","11385","Glendale","NY"
"bagelberry-astoria","Bagelberry","7189321425","61","3.5","Bagels, Ice Cream & Frozen Yogurt, Coffee & Tea","-73.92072330","40.76683010","3113 30th Ave","","11102","Astoria","NY"
"cold-stone-creamery-fresh-meadows","Cold Stone Creamery","7185915800","35","3.5","Ice Cream & Frozen Yogurt","-73.79068800","40.72570130","17660 Union Tpke","","11366","Fresh Meadows","NY"
"lennys-new-york-3","Lenny's","2123555700","43","3.5","American (New), Sandwiches","-73.96637000","40.75736200","1024 2nd Ave","","10022","New York","NY"
"the-little-owl-new-york","The Little Owl","2127414695","869","4.0","American (New)","-74.00530100","40.73238083","90 Bedford St","","10014","New York","NY"
"colson-patisserie-brooklyn","Colson Patisserie","7189656400","108","4.0","Coffee & Tea, Bakeries, Sandwiches","-73.98396300","40.66776300","374 9th St","","11215","Brooklyn","NY"
"el-pollo-2-restaurant-staten-island","El Pollo 2 Restaurant","7186984272","10","3.5","Spanish","-74.19206380","40.59065090","4168 Victory Boulevard","","10314","Staten Island","NY"
"thomas-pizza-new-york","Thomas Pizza","7184465388","14","3.0","Pizza","-73.88311530","40.74970830","83-08 37th Ave","","11372","New York","NY"
"vintner-wine-market-new-york","Vintner Wine Market","2129577500","63","4.0","Beer, Wine & Spirits, Cheese Shops","-73.99084400","40.76131900","671 9th Ave","","10036","New York","NY"
"ginos-of-whitestone-pizzeria-flushing","Gino's of Whitestone Pizzeria","7188863411","34","3.5","Pizza, Italian","-73.82422640","40.77605060","2519 Parsons Blvd","","11354","Flushing","NY"
"scarpetta-new-york","Scarpetta","2126910555","993","4.0","Italian","-74.00470771","40.74078639","355 W 14th St","","10014","New York","NY"
"figs-restaurant-flushing-2","Figs Restaurant","7184467600","16","2.5","American (Traditional)","-73.88675400","40.76955300","LaGuardia Airport","","11351","Flushing","NY"
"staghorn-steakhouse-new-york","Staghorn Steakhouse","2122394390","28","3.0","Steakhouses","-73.99341020","40.75405810","315 W 36th St","","10018","New York","NY"
"hansol-nutrition-center-flushing-2","Hansol Nutrition Center","7188880200","29","4.0","Korean","-73.80533226","40.76279640","160-26 Northern Blvd","","11358","Flushing","NY"
"baluchis-new-york-7","Baluchi's","2125793900","13","3.5","Indian, Pakistani","-73.97795440","40.77824740","283 Columbus Ave","","10023","New York","NY"
"primavera-pizzaria-bronx","Primavera Pizzaria","7184099303","1","3.0","","-73.86390050","40.84584680","761 Morris Park Avenue","","10462","Bronx","NY"
"tataki-japanese-restaurant-new-york","Tataki Japanese Restaurant","2129650975","75","3.0","Japanese","-74.00485990","40.72066880","3 Lispenard St","","10013","New York","NY"
"via-emilia-new-york","Via Emilia","2125053072","188","4.0","Italian","-73.98757930","40.73917010","47 E 21st St","","10010","New York","NY"
"billies-black-gourmet-soul-new-york","Billie's Black Gourmet Soul","2122802248","101","3.5","Soul Food, Lounges","-73.95295720","40.80607990","271 West 119th St","","10026","New York","NY"
"yomaris-restaurant-brooklyn","Yomaris Restaurant","7182464635","10","4.0","Latin American","-73.98351274","40.67693286","234 4th Ave","","11215","Brooklyn","NY"
"papatzul-new-york","Papatzul","2122748225","261","3.5","Mexican, Bars","-74.00367700","40.72214500","55 Grand Street","","10013","New York","NY"
"hunan-delight-brooklyn","Hunan Delight","7187891400","171","4.0","Chinese, Ethnic Food","-73.97807121","40.67552826","752 Union St","","11215","Brooklyn","NY"
"hunan-delight-new-york","Hunan Delight","2126288161","107","3.5","Chinese, Japanese","-73.95129600","40.77067800","1467 York Ave","","10075","New York","NY"
"max-brenner-new-york","Max Brenner","6464678803","2540","3.5","Chocolatiers & Shops","-73.99107440","40.73434950","841 Broadway","","10003","New York","NY"
"park-cafe-new-york","Park Cafe","2123154567","50","2.5","Breakfast & Brunch","-73.98093010","40.76429250","861 7th Ave","","10019","New York","NY"
"carro-cafe-new-york","Carro Cafe","7183489406","2","3.5","Latin American, Lounges","-73.86740600","40.68477500","3472 Fulton St","","11208","New York","NY"
"calico-jacks-cantina-new-york","Calico Jack's Cantina","2125574300","247","2.0","Tex-Mex, Mexican, Bars","-73.97161100","40.75003050","800 2nd Ave","","10017","New York","NY"
"zucchero-e-pomodori-new-york","Zucchero E Pomodori","2125852100","108","3.5","Italian","-73.95734000","40.77068200","1435 2nd Ave","","10021","New York","NY"
"barbone-new-york","Barbone","2122546047","194","4.0","Italian","-73.97946170","40.72789000","186 Ave B","","10009","New York","NY"
"ar-hot-bagels-brooklyn","AR Hot Bagels","7184039342","3","4.5","Bagels","-74.01232100","40.67811600","350 Van Brunt St","","11231","Brooklyn","NY"
"vamos-manhattan-2","Vamos!","2123587800","3","3.5","Mexican","-73.97918700","40.73537060","348 First Ave","","10010","Manhattan","NY"
"sams-famous-pizza-new-york","Sam's Famous Pizza","2123489437","31","3.5","Pizza","-73.94163500","40.79830900","150 E 116th St","","10029","New York","NY"
"pals-hero-shop-brooklyn","Pals Hero Shop","7182650200","2","5.0","Delis, Sandwiches","-73.98513800","40.58030300","3081 Cropsey Ave","","11224","Brooklyn","NY"
"drive495-new-york","Drive495","2123349537","1","5.0","Golf, Gyms","-73.99769460","40.72506320","495 Broadway","2nd Fl","10012","New York","NY"
"ki-sushi-brooklyn","Ki Sushi","7189350575","464","4.0","Sushi Bars, Japanese","-73.99010500","40.68764500","122 Smith St","","11201","Brooklyn","NY"
"rispoli-pastry-shop-and-cafe-staten-island","Rispoli Pastry Shop & Cafe","7182735224","12","4.0","Bakeries","-74.07741660","40.64201710","29 Hyatt Street","","10301","Staten Island","NY"
"rancho-los-compadres-new-york","Rancho Los Compadres","2125691002","2","3.0","Mexican, Latin American","-73.92507170","40.86405180","110 Sherman Ave","","10034","New York","NY"
"happy-garden-chinese-restaurant-brooklyn","Happy Garden Chinese Restaurant","7183872200","5","2.5","Chinese","-73.94311660","40.70526420","103 Graham Ave","","11206","Brooklyn","NY"
"joyce-bakeshop-brooklyn","Joyce Bakeshop","7186237470","155","4.0","Bakeries, Tea Rooms","-73.96931980","40.67698400","646 Vanderbilt Ave","","11238","Brooklyn","NY"
"arbys-flushing","Arby's","7188940485","26","3.5","Fast Food","-73.88568878","40.71192169","6916 Metropolitan Ave","","11379","Flushing","NY"
"fuleen-palace-howard-beach","Fuleen Palace","7188485877","5","2.5","Chinese","-73.83055115","40.65988541","10 Coleman Sq","","11414","Howard Beach","NY"
"east-village-pizza-and-kebabs-new-york-2","East Village Pizza & Kebabs","2125294545","43","3.5","Pizza","-73.98525200","40.72822600","145 1st Ave","","10003","New York","NY"
"mcdonalds-new-york-384","McDonald's","2125880695","1","1.0","Fast Food, Burgers","-73.96490400","40.75609900","969 1st Ave","","10022","New York","NY"
"mcdonalds-new-york-144","McDonald's","2126978148","2","2.5","Fast Food, Burgers","-73.97781180","40.75617280","14 E 47th St","","10017","New York","NY"
"mcdonalds-new-york-150","McDonald's","2126742566","29","1.5","Fast Food, Burgers","-74.00109500","40.73075100","136 W 3rd St","","10012","New York","NY"
"uvarara-middle-village","Uvarara","7188940052","88","4.0","Italian, Wine Bars","-73.87251280","40.71305080","79-28 Metropolitan Ave","","11379","Middle Village","NY"
"gourmet-sweets-brooklyn","Gourmet Sweets","7184214100","7","3.5","Desserts, Pakistani","-73.96592700","40.63063000","1107 Coney Island Ave.","","11230","Brooklyn","NY"
"b-cup-caf%C3%A9-new-york-2","B Cup Café","2122284808","239","4.0","Coffee & Tea, Sandwiches, Breakfast & Brunch","-73.97882080","40.72869870","212 Ave B","","10009","New York","NY"
"caracas-arepa-bar-new-york","Caracas Arepa Bar","2125292314","2039","4.0","Venezuelan","-73.98517867","40.72689742","93 1/2 E 7th St","","10009","New York","NY"
"the-mean-fiddler-new-york","The Mean Fiddler","2123542950","144","3.0","Dance Clubs, Sports Bars, Karaoke","-73.98717650","40.76005690","266 W 47th St","","10036","New York","NY"
"cafe-lincoln-bronx","Cafe Lincoln","7187429700","5","2.5","Restaurants","-73.92337896","40.81761539","253 E 149th Street","","10451","Bronx","NY"
"jugos-prontito-y-algo-mas-elmhurst","Jugos Prontito Y Algo mas","3475564950","13","4.5","Juice Bars & Smoothies","-73.87558290","40.74275260","90-02 43rd Ave","","11373","Elmhurst","NY"
"mingles-bronx","Mingles","7183209505","2","1.0","Dance Clubs, Cafes","-73.83165814","40.88460088","4012 Boston Rd","","10475","Bronx","NY"
"bakers-dozen-brooklyn","Baker's Dozen","7183492222","80","3.5","Bagels, Breakfast & Brunch","-73.95273880","40.72760090","788 Manhattan Ave","","11222","Brooklyn","NY"
"dunkin-donuts-baskin-robbins-new-york-11","Dunkin' Donuts Baskin Robbins","2125440272","10","3.5","Donuts, Coffee & Tea, Ice Cream & Frozen Yogurt","-73.92564610","40.86259950","130 Dyckman St","","10040","New York","NY"
"queens-bagel-enterprises-forest-hills","Queens Bagel Enterprises","7188962221","4","2.5","Restaurants, Bagels","-73.84779830","40.72250250","10441 Queens Blvd","","11375","Forest Hills","NY"
"lyns-cafe-new-york","Lyn's Cafe","2123972020","2","3.0","Breakfast & Brunch","-73.99181810","40.76869730","12 W 55th St Frnt","","10019","New York","NY"
"mojitos-new-york","Mojito's","2128288635","43","3.0","Mexican","-73.93869780","40.79769900","227 E 116 St","","10029","New York","NY"
"sosaku-japanese-restaurant-brooklyn","Sosaku Japanese Restaurant","7189682800","13","3.5","Japanese","-73.91622920","40.61946490","6328 Avenue N","","11234","Brooklyn","NY"
"petite-abeille-new-york-3","Petite Abeille","2127272989","752","4.0","Breakfast & Brunch, Belgian, Bars","-73.99451400","40.73863600","44 W 17th St","","10011","New York","NY"
"punjabi-dhaba-catering-and-sweets-south-richmond-hill","Punjabi Dhaba Catering & Sweets","7184878002","4","4.0","Caterers, Indian","-73.82520300","40.68989600","11916 101st Ave","","11419","South Richmond Hill","NY"
"provence-en-boite-by-jean-jacques-bernat-brooklyn","Provence en Boite by Jean-Jacques Bernat","7187970707","124","3.0","Bakeries, French","-73.99276730","40.68291090","263 Smith St","","11231","Brooklyn","NY"
"mcdonalds-elmhurst-6","McDonald's","7184780323","11","2.0","Fast Food, Burgers","-73.86980250","40.73378610","91-19 Queens Blvd","","11373","Elmhurst","NY"
"dake-sushi-new-york","Dake Sushi","2122449100","36","3.0","Sushi Bars","-73.99302810","40.74811790","348 7th Ave","","10001","New York","NY"
"tulcingo-restaurant-and-panaderia-new-york","Tulcingo Restaurant & Panaderia","7182053134","9","3.5","Mexican","-73.88363480","40.74724260","40-11 82nd St","","11373","New York","NY"
"thai-elephant-astoria-2","Thai Elephant","7182048827","1","1.0","Thai","-73.90870392","40.77769473","2599 31st St","","11102","Astoria","NY"
"hummus-place-new-york-4","Hummus Place","2127993335","343","4.0","Vegetarian, Middle Eastern","-73.98025500","40.78002900","305 Amsterdam Ave","","10023","New York","NY"
"barn-brooklyn","Barn","7186223276","55","3.5","Pubs","-73.97469330","40.67958070","76 Saint Marks Ave","","11217","Brooklyn","NY"
"casa-calamari-brooklyn-3","Casa Calamari","7189211900","90","3.5","Italian","-74.03139500","40.62332200","8602 3rd Ave","","11209","Brooklyn","NY"
"kitchenette-new-york","Kitchenette","2122676740","467","3.5","Breakfast & Brunch, Desserts, Comfort Food","-74.01022340","40.71574020","156 Chambers St","","10007","New York","NY"
"golden-palace-flushing","Golden Palace","7188864383","40","4.0","Chinese","-73.82263184","40.75404972","140-09 Cherry Ave","","11355","Flushing","NY"
"beijing-wok-new-york","Beijing Wok","2126399418","23","3.5","Chinese","-73.95919110","40.76720610","1324 2nd Ave","","10021","New York","NY"
"sarku-japan-elmhurst","Sarku Japan","7186998700","31","3.0","Japanese, Fast Food","-73.86956710","40.73480320","Queens Center Mall","90-15 Queens Blvd","11373","Elmhurst","NY"
"jamaica-fish-market-new-york","Jamaica Fish Market","7185234228","7","3.5","Seafood Markets","-73.81192020","40.69306770","88-02 Van Wyck Expy","","11418","New York","NY"
"polash-new-york","Polash","2124100276","110","4.0","Indian, Pakistani","-73.93842320","40.79959110","2179 3rd Ave","","10035","New York","NY"
"f-and-j-pine-restaurant-bronx","F & J Pine Restaurant","7187925956","175","3.5","Italian","-73.86245730","40.84888080","1913 Bronxdale Ave","","10462","Bronx","NY"
"230-fifth-new-york","230 Fifth","2127254300","1295","3.0","Lounges, Malaysian, Cocktail Bars","-73.98811040","40.74389450","230 5th Ave","","10001","New York","NY"
"matsu-2-doors-down-new-york","Matsu 2 Doors Down","2122888830","3","2.5","Sushi Bars","-73.95591400","40.76628420","411 E 70th St","","10021","New York","NY"
"mcdonalds-brooklyn-38","McDonald's","7186477818","3","1.5","Burgers, Fast Food","-73.89820106","40.67756787","50 Jamaica Ave","","11207","Brooklyn","NY"
"papa-johns-pizza-new-york-5","Papa Johns Pizza","2127957272","12","3.0","Pizza","-73.93727110","40.84922030","701 W 179th St","","10033","New York","NY"
"eleven-b-new-york-3","Eleven B","2123889811","109","3.5","Italian, Pizza","-73.97973630","40.72742840","174 Ave B","","10009","New York","NY"
"starbucks-brooklyn-27","Starbucks","7183723573","26","3.5","Coffee & Tea","-73.98545200","40.58126590","3035 Cropsey Ave","","11224","Brooklyn","NY"
"layla-jones-brooklyn","Layla Jones","7186242361","93","4.0","Pizza, Sandwiches","-73.99407200","40.68668400","214 Court St","","11201","Brooklyn","NY"
"21-bar-corporation-new-york","21 Bar Corporation","2129230222","6","4.0","Bars","-73.93467490","40.85191040","4318 Broadway","","10033","New York","NY"
"mamouns-falafel-new-york","Mamoun's Falafel","2123877747","785","4.0","Middle Eastern, Falafel","-73.98890686","40.72881317","22 St. Marks Pl","","10003","New York","NY"
"amc-loews-bay-terrace-6-flushing","AMC Loews Bay Terrace 6","7186310382","35","2.5","Cinema","-73.77875170","40.77942950","211-01 26th Ave","","11361","Flushing","NY"
"amc-loews-84th-street-6-new-york","AMC Loews 84th Street 6","2127216023","177","4.0","Cinema","-73.97748810","40.78670710","2310 Broadway","","10024","New York","NY"
"amc-loews-lincoln-square-13-new-york","AMC Loews Lincoln Square 13","2123365020","429","4.0","Cinema","-73.98171520","40.77518050","1998 Broadway","","10023","New York","NY"
"el-mirador-brooklyn","El Mirador","7186867101","15","3.0","Mexican","-73.98111700","40.64234200","59 Church Ave","","11218","Brooklyn","NY"
"djerdan-burek-brooklyn","Djerdan Burek","7184843180","3","4.5","Turkish, Greek, Mediterranean","-73.97911100","40.61277800","22-83 65th St","","11204","Brooklyn","NY"
